locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
ABUW_3766,ABUW_3766,,3817976,3818743,-,phosphopantetheine-protein transferase,Coenzyme transport and metabolism,
ABUW_3767,ABUW_3767,,3818736,3820601,-,NAD dependent epimerase/dehydratase family,Cell wall/membrane/envelope biogenesis,
ABUW_3768,ABUW_3768,,3820655,3821881,-,hypothetical protein,Signal transduction mechanisms,
ABUW_3769,ABUW_3769,,3821923,3825573,-,polyketide cyclase/dehydrase family,Carbohydrate transport and metabolism,
ABUW_3770,ABUW_3770,,3825598,3829557,-,amino acid adenylation,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_3771,ABUW_3771,,3829554,3829814,-,acyl carrier protein,Lipid transport and metabolism,
ABUW_3772,ABUW_3772,,3829811,3831604,-,acyl-CoA dehydrogenase,Energy production and conversion,
ABUW_3773,ABUW_3773,,3831637,3833526,-,acyl-CoA synthetase/AMP-acid ligase,Lipid transport and metabolism,
ABUW_3774,ABUW_3774,,3834149,3834865,-,eR transcriptional regulator,Transcription,
ABUW_3775,ABUW_3775,,3835624,3836040,+,hypothetical protein,Function unknown,
ABUW_3776,cepI,,3836119,3836670,+,homoserine lactone synthase,Coenzyme transport and metabolism,
ABUW_3777,ABUW_3777,,3836763,3838115,-,shikimate transporter,Amino acid transport and metabolism,
ABUW_3778,ABUW_3778,,3838235,3839260,-,enoyl-CoA hydratase/isomerase family protein,Lipid transport and metabolism,
ABUW_3779,ABUW_3779,,3839273,3840046,-,short-chain enoyl-CoA hydratase,Lipid transport and metabolism,
ABUW_3780,ABUW_3780,,3840068,3841195,-,acyl-CoA dehydrogenase,Lipid transport and metabolism,
ABUW_3781,ABUW_3781,,3841207,3842856,-,acetyl-coenzyme A synthetase,Lipid transport and metabolism,
ABUW_3782,mmsB,,3842938,3843828,-,3-hydroxyisobutyrate dehydrogenase,Lipid transport and metabolism,
ABUW_3783,mmsA1,,3843840,3845357,-,methylmalonate-semialdehyde dehydrogenase,Energy production and conversion,
ABUW_3784,ABUW_3784,,3845523,3846404,+,transcriptional regulator%2C LysR family,Transcription,
ABUW_3785,cycA1,,3846462,3847892,-,D-serine/D-alanine/glycine transporter,Amino acid transport and metabolism,
ABUW_3786,cycA2,,3848263,3849702,-,D-serine/D-alanine/glycine transporter,Amino acid transport and metabolism,
ABUW_3787,ABUW_3787,,3849865,3850224,-,endoribonuclease L-PSP family protein,"Translation, ribosomal structure and biogenesis",
ABUW_3788,dadX,,3850235,3851338,-,alanine racemase,Amino acid transport and metabolism,
ABUW_3789,dadA2,,3851359,3852624,-,D-amino acid dehydrogenase small subunit,Energy production and conversion,
ABUW_3790,lrp,,3852761,3853228,+,leucine-responsive regulatory protein,Transcription,
ABUW_3791,ABUW_3791,,3853269,3854414,-,hypothetical protein,Function unknown,
ABUW_3792,ABUW_3792,,3854490,3856589,+,TonB-dependent siderophore receptor,Inorganic ion transport and metabolism,
ABUW_3793,ABUW_3793,,3856633,3857010,-,hypothetical protein,Function unknown,
ABUW_3794,ABUW_3794,,3857039,3857416,-,hypothetical protein,Function unknown,
ABUW_3796,ABUW_3796,,3858304,3859005,-,hypothetical protein,Function unknown,
ABUW_3797,ABUW_3797,,3859379,3859516,-,hypothetical protein,No COG annotation,
ABUW_3798,ABUW_3798,,3859808,3860509,+,short-chain dehydrogenase/reductase SDR,Lipid transport and metabolism,
ABUW_3800,ABUW_3800,,3860709,3861917,+,transposase%2C Mutator family,"Replication, recombination and repair",
ABUW_3801,ABUW_3801,,3862149,3862550,-,hypothetical protein,Function unknown,
ABUW_3803,ABUW_3803,,3862588,3863520,-,putative transposase (ISN1),"Replication, recombination and repair",
ABUW_3804,ABUW_3804,,3863649,3863783,-,hypothetical protein,Function unknown,
ABUW_3805,ABUW_3805,,3864106,3865044,-,hypothetical protein,No COG annotation,
ABUW_3806,acnD,,3865436,3868042,-,2-methylisocitrate dehydratase%2C Fe/S-dependent,Energy production and conversion,
ABUW_3807,prpC,,3868042,3869199,-,2-methylcitrate synthase,Energy production and conversion,
ABUW_3808,prpB,,3869266,3870150,-,methylisocitrate lyase,Carbohydrate transport and metabolism,
ABUW_3809,ABUW_3809,,3870143,3870853,-,transcriptional regulator%2C GntR family,Transcription,
ABUW_3810,araT,,3871369,3872583,+,aromatic-amino-acid aminotransferase,Amino acid transport and metabolism,
ABUW_3811,dld,,3872632,3874338,-,D-lactate dehydrogenase,Energy production and conversion,
ABUW_3812,lldD,,3874665,3875816,-,L-lactate dehydrogenase (cytochrome),Energy production and conversion,
ABUW_3813,lldR,,3875813,3876565,-,L-lactate utilization transcriptional repressor,Transcription,
ABUW_3814,lldP,,3876585,3878246,-,L-lactate permease,Energy production and conversion,
ABUW_3815,manB,,3878627,3879997,+,phosphomannomutase,Carbohydrate transport and metabolism,
ABUW_3816,galE,,3880041,3881057,-,UDP-glucose 4-epimerase,Cell wall/membrane/envelope biogenesis,
ABUW_3817,pgi,,3881050,3882720,-,glucose-6-phosphate isomerase,Carbohydrate transport and metabolism,
ABUW_3818,ABUW_3818,,3882717,3883979,-,NDP-sugar dehydrogenase,Cell wall/membrane/envelope biogenesis,
ABUW_3819,galU,,3884097,3884972,-,UTP-glucose-1-phosphate uridylyltransferase,Cell wall/membrane/envelope biogenesis,
ABUW_3820,ABUW_3820,,3884984,3886858,-,nucleotide sugar epimerase/dehydratase,Carbohydrate transport and metabolism,
ABUW_3821,ABUW_3821,,3887000,3888175,-,Spore coat polysaccharide biosynthesis protein spsC,Amino acid transport and metabolism,
ABUW_3822,ABUW_3822,,3888270,3888920,-,Bacterial transferase hexapeptide (three repeats) family protein,Function unknown,
ABUW_3823,ABUW_3823,,3888917,3889531,-,putative UDP-galactose phosphate transferase (WeeH),Cell wall/membrane/envelope biogenesis,
ABUW_3824,ABUW_3824,,3889533,3890744,-,family 1 glycosyl transferase,Cell wall/membrane/envelope biogenesis,
ABUW_3825,ABUW_3825,,3890759,3892012,-,hypothetical protein,No COG annotation,
ABUW_3826,ABUW_3826,,3892006,3893100,-,family 1 glycosyl transferase,Cell wall/membrane/envelope biogenesis,
ABUW_3827,ABUW_3827,,3893093,3894316,-,hypothetical protein,Function unknown,
ABUW_3828,ABUW_3828,,3894324,3895583,-,hypothetical protein,Cell wall/membrane/envelope biogenesis,
ABUW_3829,ABUW_3829,,3895617,3896747,-,hypothetical protein,Cell wall/membrane/envelope biogenesis,
ABUW_3830,ABUW_3830,,3896761,3898035,-,UDP-glucose/GDP-mannose dehydrogenase,Cell wall/membrane/envelope biogenesis,
ABUW_3831,wza,,3898391,3899491,+,polysaccharide export protein,Cell wall/membrane/envelope biogenesis,
ABUW_3832,ptp,,3899496,3899924,+,protein-tyrosine-phosphatase ptp,Signal transduction mechanisms,
ABUW_3833,ptk,,3899944,3902130,+,tyrosine-protein kinase ptk,"Cell cycle control, cell division, chromosome partitioning",
ABUW_3834,fkpA,,3902322,3903044,+,peptidyl-prolyl cis-trans isomerase Mip,"Post-translational modification, protein turnover,and chaperones",
ABUW_3835,fklB,,3903094,3903789,+,immunoreactive 21 kD antigen PG10,Cell wall/membrane/envelope biogenesis,
ABUW_3836,mviN,,3903835,3905376,-,integral membrane protein MviN,Function unknown,
ABUW_3837,ampD,,3905458,3906027,-,N-acetylmuramoyl-L-alanine amidase%2C family 2,Defense mechanisms,
ABUW_3838,nadC,,3906199,3907044,+,nicotinate-nucleotide diphosphorylase,Coenzyme transport and metabolism,
ABUW_3839,ABUW_3839,,3907041,3907208,-,hypothetical protein,No COG annotation,
ABUW_3840,plc2,,3907654,3909822,-,phospholipase C%2C phosphocholine-specific,Cell wall/membrane/envelope biogenesis,
ABUW_3841,rph,,3910111,3910827,-,ribonuclease PH,"Translation, ribosomal structure and biogenesis",
ABUW_3842,ABUW_3842,,3910986,3912134,-,fatty acid desaturase,Lipid transport and metabolism,
ABUW_3843,ABUW_3843,,3912159,3913184,-,putative oxidoreductase,Energy production and conversion,
ABUW_3844,ABUW_3844,,3913358,3913996,+,transcriptional regulator%2C TetR family,Transcription,
ABUW_3845,ABUW_3845,,3914133,3914780,+,transcriptional regulator%2C TetR family,Transcription,
ABUW_3846,dsbA,,3914859,3915476,-,thiol:disulfide interchange protein DsbA,"Post-translational modification, protein turnover,and chaperones",
ABUW_3847,ubiG,,3915656,3916369,+,3-demethylubiquinone-9 3-O-methyltransferase,Coenzyme transport and metabolism,
ABUW_3848,ABUW_3848,,3916369,3917067,+,phosphoglycolate phosphatase 2,Function unknown,
ABUW_3849,ABUW_3849,,3917133,3917879,+,short chain dehydrogenase,Lipid transport and metabolism,
ABUW_3850,ABUW_3850,,3918097,3918507,+,hypothetical protein,Function unknown,
ABUW_3851,ABUW_3851,,3918730,3919050,+,hypothetical protein,Function unknown,
ABUW_3852,argA,,3919171,3920526,+,amino-acid N-acetyltransferase,Amino acid transport and metabolism,
ABUW_3853,ssuA1,,3920860,3921828,+,aliphatic sulfonates-binding protein,Inorganic ion transport and metabolism,
ABUW_3854,ssuA2,,3921900,3922883,+,aliphatic sulfonates-binding protein,Inorganic ion transport and metabolism,
ABUW_3855,ssuD,,3922910,3924085,+,alkanesulfonate monooxygenase,Energy production and conversion,
ABUW_3856,ssuC,,3924082,3924879,+,aliphatic sulfonates transport permease protein SsuC,Inorganic ion transport and metabolism,
ABUW_3857,ssuB,,3924893,3925693,+,aliphatic sulfonates import ATP-binding protein SsuB,Inorganic ion transport and metabolism,
ABUW_3858,ABUW_3858,,3925954,3926574,+,transcriptional regulator%2C TetR family,Transcription,
ABUW_3859,ABUW_3859,,3926609,3927175,-,putative MTA/SAH nucleosidase,Nucleotide transport and metabolism,
ABUW_3860,ABUW_3860,,3927256,3928389,-,C4-dicarboxylate transporter/malic acid transport protein,Inorganic ion transport and metabolism,
ABUW_3861,ribF,,3928598,3929599,+,riboflavin biosynthesis protein RibF,Coenzyme transport and metabolism,
ABUW_3862,ileS,,3929661,3932498,+,isoleucyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",
ABUW_3863,lspA2,,3932491,3933021,+,signal peptidase II,Cell wall/membrane/envelope biogenesis,
ABUW_3864,fkpB,,3933023,3933505,+,peptidylprolyl isomerase%2C fkbp-type,Carbohydrate transport and metabolism,
ABUW_3865,ABUW_3865,,3933639,3934181,+,putative flavoprotein,Function unknown,
ABUW_3866,ABUW_3866,,3934227,3934577,-,hypothetical protein,Function unknown,
ABUW_3872,ppiA,,3940442,3940999,-,peptidyl-prolyl cis-trans isomerase,Cell wall/membrane/envelope biogenesis,
ABUW_3873,estA,,3941143,3942213,-,esterase,Lipid transport and metabolism,
ABUW_3874,ABUW_3874,,3942424,3942750,+,lipoprotein%2C putative,No COG annotation,
ABUW_3875,ABUW_3875,,3942924,3943154,-,lipoprotein%2C putative,No COG annotation,
ABUW_3876,ABUW_3876,,3943546,3944412,-,metallo-beta-lactamase family protein,Function unknown,
ABUW_3877,ABUW_3877,,3944520,3945413,+,putative transcriptional regulator,Transcription,
ABUW_3878,grpE,,3945577,3946131,+,co-chaperone GrpE,"Post-translational modification, protein turnover,and chaperones",
ABUW_3879,dnaK,,3946285,3948225,+,chaperone protein DnaK,"Post-translational modification, protein turnover,and chaperones",
ABUW_3880,ABUW_3880,,3948556,3949473,+,matrixin superfamily,Function unknown,
ABUW_3881,ABUW_3881,,3949555,3950565,+,matrixin superfamily,Function unknown,
ABUW_3882,ABUW_3882,,3950679,3951053,+,hypothetical protein,No COG annotation,
ABUW_3883,ABUW_3883,,3951103,3952395,-,transglycosylase,Cell wall/membrane/envelope biogenesis,
ABUW_3884,ABUW_3884,,3952574,3952681,-,hypothetical protein,No COG annotation,
ABUW_3885,purK,,3953022,3954143,-,phosphoribosylaminoimidazole carboxylase%2C ATPase subunit,Nucleotide transport and metabolism,
ABUW_3886,purE,,3954153,3954665,-,phosphoribosylaminoimidazole carboxylase%2C catalytic subunit,Nucleotide transport and metabolism,
ABUW_3887,ABUW_3887,,3954849,3955214,-,transmembrane signal peptide protein,Function unknown,
ABUW_3888,mpl,,3955453,3956826,+,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,Cell wall/membrane/envelope biogenesis,
ABUW_3889,ltrA,,3956896,3958146,-,low temperature requirement protein LtrA,Function unknown,
ABUW_3890,ABUW_3890,,3958282,3958878,+,PAP2 superfamily protein,Lipid transport and metabolism,
ABUW_3891,ABUW_3891,,3959197,3960153,+,integral membrane protein TerC,Inorganic ion transport and metabolism,
ABUW_3892,ABUW_3892,,3960342,3960707,+,lipoprotein%2C putative,No COG annotation,
ABUW_3893,ABUW_3893,,3960729,3961889,+,glutathionylspermidine synthase,Amino acid transport and metabolism,
ABUW_3894,ABUW_3894,,3962180,3963235,+,rieske protein,Inorganic ion transport and metabolism,
ABUW_3895,guaD2,,3963292,3964617,+,guanine deaminase,Nucleotide transport and metabolism,
ABUW_3896,ABUW_3896,,3964580,3964729,+,hypothetical protein,No COG annotation,
ABUW_3897,hpt,,3964832,3965359,+,hypoxanthine phosphoribosyltransferase,Nucleotide transport and metabolism,
ABUW_3898,ABUW_3898,,3965532,3965783,+,transglycosylase-associated protein,Function unknown,
ABUW_3899,dsbC2,,3965837,3966535,-,thiol:disulfide interchange protein DsbC,"Post-translational modification, protein turnover,and chaperones",
ABUW_3900,ABUW_3900,,3966631,3967644,-,cation diffusion facilitator family transporter,Inorganic ion transport and metabolism,
ABUW_3901,ABUW_3901,,3967687,3967950,+,hypothetical protein,Function unknown,
ABUW_3902,trmE,,3967997,3969352,-,tRNA modification GTPase TrmE,"Translation, ribosomal structure and biogenesis",
ABUW_3903,oxaA,,3969443,3971203,-,inner membrane protein OxaA,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_3904,ABUW_3904,,3971209,3971529,-,hypothetical protein,Function unknown,
ABUW_3905,rnpA,,3971540,3971932,-,ribonuclease P protein component,"Translation, ribosomal structure and biogenesis",
ABUW_3906,rpmH,,3971962,3972096,-,ribosomal protein L34,"Translation, ribosomal structure and biogenesis",
ABUW_4001,repAci6,,1,1176,+,Replicase,Transcription,
ABUW_4002,ABUW_4002,,1248,1487,+,hypothetical protein,No COG annotation,
ABUW_4003,ABUW_4003,,1474,2556,+,Zeta toxin family protein,Function unknown,
ABUW_4004,ABUW_4004,,2572,3837,+,hypothetical protein,Function unknown,
ABUW_4005,ABUW_4005,,3803,4327,+,hypothetical protein,No COG annotation,
ABUW_4006,ABUW_4006,,4373,4753,+,hypothetical protein,No COG annotation,
ABUW_4007,ABUW_4007,,4890,5282,+,hypothetical protein,No COG annotation,
ABUW_4008,ABUW_4008,,5454,6050,+,hypothetical protein,No COG annotation,
ABUW_4009,ABUW_4009,,6056,6247,+,hypothetical protein,No COG annotation,
ABUW_4010,ABUW_4010,,6270,6410,+,hypothetical protein,No COG annotation,
ABUW_4011,ABUW_4011,,6469,6684,+,hypothetical protein,No COG annotation,
ABUW_4012,ABUW_4012,,6689,7165,+,Thermonuclease protein,"Replication, recombination and repair",
ABUW_4013,ABUW_4013,,7210,7557,+,Putative DNA binding protein,Function unknown,
ABUW_4014,ABUW_4014,,7570,7758,+,hypothetical protein,No COG annotation,
ABUW_4015,ABUW_4015,,7826,8122,+,hypothetical protein,No COG annotation,
ABUW_4016,ABUW_4016,,8119,8451,+,hypothetical protein,No COG annotation,
ABUW_4017,ABUW_4017,,8465,8869,+,hypothetical protein,No COG annotation,
ABUW_4019,ABUW_4019,,9682,9918,+,hypothetical protein,No COG annotation,
ABUW_4020,ABUW_4020,,9924,10130,-,hypothetical protein,No COG annotation,
ABUW_4021,ABUW_4021,,10658,11155,+,hypothetical protein,No COG annotation,
ABUW_4023,ABUW_4023,,12151,12924,+,Protein incC,"Cell cycle control, cell division, chromosome partitioning",
ABUW_4024,ABUW_4024,,12928,14184,+,Transcriptional repressor protein,Transcription,
ABUW_4025,ABUW_4025,,14320,15549,+,hypothetical protein,No COG annotation,
ABUW_4026,ABUW_4026,,15564,15797,+,hypothetical protein,No COG annotation,
ABUW_4027,ABUW_4027,,15836,16105,+,hypothetical protein,No COG annotation,
ABUW_4028,ABUW_4028,,16146,17249,+,Putative tellurique resistant protein,Inorganic ion transport and metabolism,
ABUW_4029,ABUW_4029,,17262,18542,+,hypothetical protein,No COG annotation,
ABUW_4030,ABUW_4030,,18647,18904,+,hypothetical protein,No COG annotation,
ABUW_4031,ABUW_4031,,18909,19481,+,hypothetical protein,No COG annotation,
ABUW_4032,ABUW_4032,,19457,19636,+,hypothetical protein,No COG annotation,
ABUW_4033,ABUW_4033,,19653,20282,+,hypothetical protein,No COG annotation,
ABUW_4035,ABUW_4035,,20560,21114,+,hypothetical protein,No COG annotation,
ABUW_4036,ABUW_4036,,21164,21700,+,hypothetical protein,No COG annotation,
ABUW_4037,ABUW_4037,,22237,22536,-,DNA-binding protein,Transcription,
ABUW_4038,ABUW_4038,,22536,22895,-,hypothetical protein,Function unknown,
ABUW_4039,ABUW_4039,,23078,23662,+,hypothetical protein,No COG annotation,
ABUW_4040,ABUW_4040,,23729,23893,+,hypothetical protein,No COG annotation,
ABUW_4041,ABUW_4041,,23960,24658,+,hypothetical protein,No COG annotation,
ABUW_4042,ABUW_4042,,24785,25180,+,hypothetical protein,No COG annotation,
ABUW_4045,ABUW_4045,,25875,26081,-,hypothetical protein,No COG annotation,
ABUW_4046,ABUW_4046,,26577,27569,+,hypothetical protein,Function unknown,
ABUW_4047,ABUW_4047,,27538,28038,-,hypothetical protein,Transcription,
ABUW_4048,sul1,,28166,29005,-,dihydropteroate synthase,Coenzyme transport and metabolism,
ABUW_4049,qacEdelta1,,28999,29346,-,cation/cationic drug membrane transport protein,Inorganic ion transport and metabolism,
ABUW_4050,ABUW_4050,,29576,30049,-,dihydrofolate reductase,Coenzyme transport and metabolism,
ABUW_4052,ABUW_4052,,30823,31686,-,bla(GES-14),Defense mechanisms,
ABUW_4055,strB,,32905,33741,-,Streptomycin resistance protein B,Defense mechanisms,
ABUW_4056,strA,,33741,34577,-,Aminoglycoside phosphotransferase,Nucleotide transport and metabolism,
ABUW_4057,aadA1,,34574,35365,-,aminoglycoside 3''-adenylyltransferase aadA1,Function unknown,
ABUW_4059,cmlA,,35458,36717,-,Chloramphenicol resistance protein,Amino acid transport and metabolism,
ABUW_4060,aadB,,36972,37721,-,2'-aminoglycoside nucleotidyltransferase AadB,Function unknown,
